X1,X2
-6.111197213022978,1.4715306174644063
-7.496653612430757,0.9134251049526045
-10.844898372319836,-7.553522726562745
-4.543377252143827,-2.1356861891597867
-1.9138205488086673,-0.034780433404022315
1.7713352168826768,0.6345082658656135
-9.751573566587453,-5.203026198176283
-11.510236350280888,-4.162843213812081
-7.726757948652349,-5.866565633916548
2.307660856403846,1.9019318439143007
3.359375386531026,0.09035209713890774
1.5082731991466407,0.12756972479453388
-8.55545130096433,-5.035368003422989
2.049309120001355,0.8126445622252649
-8.81718974886526,-4.579256336672506
0.538680592895787,-3.678825994280947
2.3870602620235806,1.1391820875703502
1.5339548245126966,-0.16597027641299067
-8.89314980317568,-5.32749594217125
-7.035285456338817,-4.634899727873358
-9.2909954481144,-6.110015326196258
2.0791426016517707,0.18155324191655453
-8.992939211551535,-4.799269444060296
-2.5492627864475077,-0.26067115985109957
-8.14569116664311,-7.001194954819966
-5.61621105872892,0.4500630724166197
2.542375985566152,-0.2138111688549208
-3.2341365176304167,-0.8533124516814432
1.8202576732248863,-0.09822955314850046
-8.82010859251805,-6.8453897716146255
-6.3785994887410995,-2.493572308931586
-9.464436766348976,-6.540657248342111
-6.505612014786588,-1.6002874087558592
2.7574314293622475,0.837286521123817
2.036624222695041,0.3131344530660925
2.262468362249873,0.7310583262902834
1.7558591527710221,-0.28257189300310825
-4.899063619905977,0.3340870406213615
1.7017630560770542,0.4545765386065996
-9.022694729242932,-4.365698259762823
-10.813602278826897,-5.049525330241017
-8.147798210219307,-4.878821277170505
-6.584816617254621,-3.028553543051202
-7.209475562874589,-1.016337159831339
2.149850945817303,1.1810212281597594
-8.094215850782051,-5.7749273933890635
1.4042426503239565,0.7000645707554314
-10.430850668212116,-6.234084368027341
-6.2082114242867155,-2.7407333142134958
-4.054196865126098,-5.3852082399879375
-1.473023470544181,-1.9395793998403983
-4.121295790422784,1.408127256385544
-8.405901057585934,-4.79557027150421
-9.956645364230686,-6.0521238864059725
-5.092831359408812,4.40224453710438
1.725121488426543,0.2975202411171365
-8.53616394179077,-5.625843913418277
-5.924505261480271,3.180307494838952
-3.459514793853285,-2.541837035999412
-8.388975915647622,-2.0471804990218776
-3.004122626190213,-1.3539969065483795
-10.076450036378095,-5.399924249770204
0.47942807599691406,4.473718958944843
2.6520255772800057,0.4881142020330847
-1.6505657364553556,0.7869293283028864
-4.29835387490436,0.23057213119419945
-8.981104302160377,-5.746658988105251
2.2746271548293793,0.9125780208857759
-6.86179765738239,-1.4954629889086455
-1.1708692597653547,2.2446048441012096
-4.667068392300867,-1.2789957788240425
-7.218951143101917,-0.9397664279109705
-4.987461751556065,0.6763332268552247
2.0974820765005373,-0.0366559721477101
-8.424578320056511,-5.322646635548799
-1.0179586554378117,1.5664430048219289
-2.0694199151030412,1.8857759590201453
1.298704806726279,1.3106614318747298
2.3149716591245886,0.8318557384006842
-4.286918081573231,0.24805728613251593
-8.803196779175222,-5.5862495687281415
-9.378284814261244,-3.665080577500815
-4.7848900785927375,-3.592747187337762
1.5747569704851156,0.7980437514718437
-8.731371979285626,-4.586968683907697
1.8018998715593408,0.2990979365481084
2.486993874792009,0.6255196356269872
-9.450179105860807,-5.925277488227979
-9.345123810940425,-3.5189244045479344
-9.45849879382565,-4.522199595775289
2.436047781794709,-0.7275387919918082
-9.289444629061617,2.7827155416187916
1.991097563668315,0.44121788830360265
2.101438517713769,1.257173364258586
-7.484379122135578,0.19274616520684046
-8.861097694319923,1.1407965624180083
2.363314747261351,0.4466500842425419
-1.6459999862310437,1.432500345239362
-3.2154542653572573,-1.011970605770913
-9.93761365122951,-3.868097995638365
1.9426818812663311,0.6342843658660863
-6.867092087363954,-5.766832601085387
-10.090810773757482,-5.469534833878375
-3.4677399942086167,1.2927435301793502
-9.808596178487953,-6.943026214643361
