"py","r","c","sql","js"
103.709584471467,76.6096263260197,27.205792253591,24.4709198230342,-15.0092923773151
84.3530182860391,71.0808052955981,26.2685065230064,4.82991730948133,8.3377719743357
93.6312841133734,82.8786375989599,13.9807481189609,40.1732041400639,16.7132512735879
96.3286260496104,78.2144965285866,31.0908914100365,21.442605882137,25.595392422993
94.04268323141,75.448803232998,15.9993595474531,18.9180107792607,-8.76861598240521
88.9387548390852,76.3827537364573,20.6330828747364,8.90271973617921,-6.50855565627106
105.115219974389,78.3964440802764,17.4664647087869,24.8990935608948,-2.05821394760121
89.053409615869,75.4491644328954,19.2658989682702,14.5963316866284,-5.54055782077192
110.18423713877,60.0345495842353,21.129158207009,18.0645997106443,-1.45743723142491
89.3728590094758,76.4244147676533,20.714965747982,41.7397781925997,3.14622032323497
103.048696542235,73.1638267862951,19.8494446947956,22.7181636868523,-7.01222050739985
112.866453927011,75.926152824328,20.6484363676522,11.0668290060412,25.3697216698315
76.1113929888766,77.9091186368275,17.08738858492,27.121689472076,6.07774744885547
87.2121123318263,81.9986841364634,16.9746972158726,20.2844005968367,4.15891899494419
88.6667866360634,71.3635397026277,10.0334055205111,32.6701761238354,9.95619641604594
96.3595039807007,81.5127131602207,17.7059976387571,43.6214850605029,5.37415186117965
87.1574707858393,76.6792405987604,16.9240984527332,12.0949973555766,3.6791196304409
63.4354457909522,80.1925304934881,36.2113460020688,30.9104538685437,19.767874235521
65.5953307142448,79.6036428414532,11.8273026128617,26.1036747628203,2.82969789907896
103.201133457302,78.6043908143343,20.8235373113516,36.6423525694391,-7.83602204092225
86.9336140592153,69.7844053071607,11.0382495961023,22.0128841936985,8.85667890443402
72.1869156602,74.5490680669465,11.1773855513792,35.876047889988,1.48487126470908
88.2808264424038,78.1175908099977,20.748214317182,2.31427380262298,-0.217960933562692
102.146746991726,70.2323832111383,14.0201651906958,46.9629659770739,-5.6813120068717
108.95193461265,72.2858559271307,19.9890643141718,36.2421137207415,9.28365903266692
85.695308683938,77.9049824884084,17.4304467114451,23.0399121444853,3.25981765573005
87.4273061723107,78.840893689173,16.317970361303,6.16290730819082,10.1566772864803
72.3683691480522,77.3188379427008,7.85193292748535,33.3591131005458,2.65634722694079
94.6009735483127,70.5711185129516,12.6515122978401,31.281520229592,-1.58503425821771
83.6000512403988,69.5010955067607,21.0770986467076,24.9173768565219,17.5023660407872
94.5545012324122,82.5635350490246,23.4057235665412,26.9689266072115,2.28236284888603
97.0483733722882,76.2896071876602,17.0427358786792,17.4065833854525,14.479519958752
100.351035219699,75.4422011457979,20.0003773043921,29.7944875241931,-7.01582430108938
83.9107362459279,74.3955173123045,26.7373378602798,28.8305064163537,0.338839036244976
95.0495512329797,69.0283555241974,28.6391344578571,21.3696281465465,2.3064860484682
72.8299132092666,78.0599844902019,13.4173173895651,7.628923486389,1.09034591869139
82.155409916205,73.9143007712674,19.2960826384989,34.1097346397205,18.4870701199171
81.4909240582348,74.0862164683404,27.2089904055182,32.2045560895624,4.77235298701587
65.8579235005337,79.6667316428558,17.1816225166022,14.1280142935816,7.4422585110345
90.3612260689226,79.1088655525412,19.685183090366,4.27035389391884,-4.42371707863923
92.0599860020025,81.9605818796714,19.4833562105775,27.6644615476392,-2.29217276509574
86.3894270145133,72.6191303847266,14.6739258925614,20.5138562863524,14.9806890855485
97.5816323569952,78.2517428036315,17.3318959706916,28.2839521437379,17.5848166459556
82.7329517292342,81.95555228195,19.8233307254706,8.1779679487008,17.488636888101
76.3171895558071,69.4460556027605,17.5167869056525,12.5307842230553,-8.8063704952533
94.3281802588872,70.6960370656108,26.6803161402092,39.1150730978387,25.4996069363639
81.8860682381333,69.3413065957312,17.1140429500761,30.2490737613043,15.1687282979954
104.441012617213,67.703930002488,17.4009858043956,32.6243379773509,4.73282535861742
85.6855379738665,75.3999127662058,24.1811754593126,48.5979698000014,12.0360777879826
96.5564788340221,78.266021698246,13.6617895209746,26.674678571831,-4.71385229151864
60.1345938259703,69.9122054112973,12.8966952027335,71.6745629268774,-1.73439038280385
70.4414540584384,84.444601185579,6.66978869694315,60.6536411806228,7.74176981461786
59.21353729098,70.7408273445787,12.9301139470737,65.2774347733255,11.5390663634612
71.7101709870377,83.9663706906744,6.51229252001115,65.2453345659596,6.36879269127242
81.679353096442,67.2170200870215,8.18640995508083,62.1082213581955,10.9419349675215
60.6951364933172,68.9001406277556,14.7501371145163,60.00630672002,7.13007291939392
63.3540332120824,79.1650198559861,8.83941875283968,64.987836099967,24.5650954229508
70.4190754550578,88.8659290987389,13.3141845798617,68.2775594140648,16.4276974133976
60.841634921565,46.3184855373912,8.83508916488332,72.3842113948828,36.6927883284992
66.5504443610235,69.3637370279334,3.69455038100838,55.4542360586039,2.8443015589671
77.8547987050426,68.6517185562501,6.60473721220431,61.487802633438,17.3292932321192
78.7259051257311,55.5805075791119,5.64592055217122,63.4428489099404,28.8822772911734
73.4546199852439,50.3471721421561,8.06283771553131,56.6842148466631,12.7088204963731
53.3359990323928,58.0160928745544,8.65475516396171,61.2473327910386,0.252323723446921
69.5140293685645,81.1493466802469,9.38656843735343,61.1132412040925,0.943097483770439
79.5829589290446,62.0898695325106,9.02701108570062,61.387151500702,9.68126891574149
77.3187553367044,55.0871316193989,17.5688081664004,54.0558270042647,21.7821192476807
68.2826517330615,73.1049100702358,4.45600665085832,66.0670927514328,16.7536043798205
45.7006317229267,46.5024295329224,8.34070279716888,61.8403853187258,-9.24531494851178
70.54869974921,89.8716017484968,11.3963261124273,72.6024559691608,3.69681302020029
75.1637652773522,60.7926870918445,16.5137690632616,68.9797797470754,9.91849172236313
70.4122322175259,73.5934474219326,10.3540875828545,57.732352174336,-3.12320138520291
71.4167128615829,70.9691202999245,14.9566028336023,65.4919771050292,16.2507668184538
73.8840883558189,69.9954272911576,3.42177785698517,62.0311450788342,-12.1520192766784
66.4310523755481,104.378258806414,15.7854261015139,69.4414058431726,11.2896078763641
81.7898040317639,54.3187688149111,7.23775931333927,65.2653520774933,6.47900092785649
74.2335405988655,91.7639385923317,8.89427565818459,62.2148818707767,5.57952322947332
58.8159675648286,70.5998905635116,5.56232496040225,67.1919851808636,7.44717292793154
82.4341791074698,54.1310896991723,10.5354772657178,65.7630407932121,12.8331532423706
80.8401304330884,68.6934906686863,17.1413562069262,64.1769120912522,13.5669392014509
77.4166656731369,84.1886620532369,19.6886534210064,75.0994531073799,7.96956660067636
55.0363353803296,61.9151440465025,5.69268439152635,62.3530705684137,-7.32455387306504
64.8762429075507,55.3304375313243,11.9437644416124,62.6460651350798,-2.95306368489782
75.7196243556057,72.90251802821,15.5540869549772,57.2703153799124,-3.22691996575162
70.3934980682007,88.7833400583972,9.21737273086182,64.7973663835241,16.8567710220274
73.1321107329518,68.6042916412287,9.12730080917516,69.4517815273534,7.80746516315848
92.1363419398337,43.6464954823649,8.78088818181422,54.6430607453539,12.4270894667621
62.634577080403,45.1731578168681,12.3913308964458,63.7496743996349,-4.03034768860234
50.9811989656378,55.4004888235192,15.589717643263,59.0917478667334,5.17970793973318
72.4632574518737,59.9849456178853,12.7504790449599,72.2096863250845,15.0620677585615
63.8116284288093,69.5928857642091,11.2807520571879,71.7894776943943,8.39506488922074
74.0143694766568,82.7394633489293,8.79252029689096,66.6725142367033,8.96377612417614
62.6885374858846,61.7422762671243,11.9933947422318,72.1466904020011,9.3514467510427
89.9084993230162,48.8362841170559,7.80185232833298,60.6634107456066,20.8981882623367
68.8866462558031,81.5350139026915,8.88297398545103,69.7532586248594,4.46592789280267
65.7039804457295,75.2336824060522,14.3860537724469,62.0749424568338,16.0851381248323
68.5036465766205,91.98959431888,11.7680523527152,66.6047876126281,18.087396449838
77.7630704526379,38.0328636699131,10.9640651761044,63.5030199166755,-0.703861131689177
70.8760643668254,71.6590626890026,8.97756937857793,63.6072845835347,11.0913296483711
55.3694493470984,95.7138759849107,13.7241316059395,67.7305757916477,9.8990048248263
101.174844315883,3.26481056611551,85.5091024008604,32.4479222322324,33.7681541389141
100.488649206318,25.8972479271364,89.5339223149944,23.5802847567844,34.3564475925244
94.9852623999226,20.1185161965731,92.925919761838,12.9442409429997,25.9949377219951
95.8160573144824,32.5334063288122,92.0134090322101,29.6377565233087,30.0456372810594
90.6790787303412,31.0019989021677,83.0368688457258,37.0336475581967,25.9499071674269
93.8112540196927,25.612640846114,96.384416959751,8.99779062205343,28.1874111077974
88.8247471637104,39.9137334067517,77.2621443882507,17.9301076488096,24.7409558720759
89.1982646248843,3.69407439796359,92.1833782408739,21.0775493434342,25.3012171960839
87.6751214664854,32.9286107018323,83.9303833593828,11.103166566764,35.7792869754556
100.017246223669,3.04561566570953,75.4958098473276,30.941058487747,30.3648705789282
101.689830790972,29.052595085423,75.8051169082803,18.0081809710288,30.446952989728
92.5223308824375,23.0757075520087,88.4710743806381,36.5690664397164,42.377349079349
88.226135611959,33.6071398833981,100.341205811448,24.5350801362736,31.6496470075558
94.4724120093377,22.9457482349779,88.6402563848668,31.2809251767185,28.7776172923465
108.451422159876,3.17560196216692,93.7847087671697,39.6109806821061,36.4837201769944
107.247879024503,-2.09387820819309,92.0320162443606,26.6562475359719,29.0764529876616
84.6811979796713,28.4916822908652,83.0723083327308,34.7672625920727,40.237446688877
92.8585600632657,21.1194808226989,92.7237658708764,26.1069793167925,29.7339658361227
104.199682952974,15.147779277303,89.1177087929359,8.88326474177632,28.3030843152896
94.7705354203386,18.2671784817563,88.2395957558977,24.2240225991363,24.9912496935519
104.584479453959,13.9430191947836,93.0066794058615,31.181362060421,33.9718421515465
92.9984876401407,20.1119145750282,91.4847119498417,28.8945701784227,40.799063764641
98.6299155434923,10.8243391480016,83.2405509796612,22.2611165412173,29.8639427294665
96.3454474355015,-1.79611375364158,89.3713421156203,11.823005113316,33.5688058512646
114.37441697288,19.3648023490075,81.6469922757265,30.4639836870946,33.9999731310544
100.522715400635,34.5433104335487,90.7849104605506,14.8354397165211,40.5331594418573
87.7607655847045,44.527954795596,84.4037689002926,11.4817655757443,35.983259603997
91.3767129850204,22.031274351486,89.7128318653111,29.949277184055,25.5580690658281
97.2214117077324,21.03196078349,89.2079942711781,11.6718933481017,27.8185893519996
83.5939961199224,33.5557873748784,85.3776750620285,26.4436441490614,27.5232172583926
84.1735403302205,22.6428521985582,89.7930757062779,24.0277218534359,32.8494372327933
88.2690643618687,16.7812190930796,90.4461373537618,10.7179031397444,31.9763166756161
92.9124223606452,1.1524329358923,85.6158000590555,35.7969641183278,34.2076250065506
102.433412891792,6.83565280261079,94.0334550498147,18.0719500085107,28.0559425118165
93.3548146108863,26.8757021448313,95.3562162403987,35.9997831633667,29.7419199790337
95.9742842933492,4.48415238664291,83.0280524657425,19.2496632038787,36.4481603625505
94.6123585414816,34.5814884418564,82.3357847596499,18.2494290384918,31.4023594613092
90.7685774178491,5.84283352659756,90.0812314734527,23.687739753915,28.0742607283574
103.173183612506,19.6771533026381,81.5201265717524,20.4194300402154,37.8269862443676
88.4209208715001,21.9719685146359,84.3034571684982,20.4339892235227,32.0809778694103
93.6293988887187,21.8460431935937,91.8175961946217,15.2233561656627,26.5007919978707
92.9130315163384,23.8233678638128,83.5591388941134,11.8710287482204,42.2581313675698
98.1927717170404,29.1821335768129,75.43124899291,30.1328661868703,24.9913940603201
104.643407373567,20.4854507524207,90.9863450029329,15.9379665853752,21.3137824390849
98.0828871566996,19.0175732098387,77.3847586572345,10.235430700911,18.4812053085907
103.294238963438,23.9239287388555,78.8723984552769,18.9215210083645,35.9067558172802
99.5785822912994,16.7962967008328,68.8924039234926,15.9906451326266,28.8030042463834
91.2524927321953,40.4489490292032,91.9874269333804,2.07214314329932,30.3466438581663
95.4892628025739,-4.04295891939293,88.5065825330841,21.0906285073233,33.7377618357743
103.256474668189,34.3240554314972,89.773760795648,25.6717412116052,29.2010956292554
