"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
0.0846681878657618,0.115927714934786,-0.0559446425242461,-0.0395209719041545,-0.864124715605826,-0.535587958036824,0.420675543781466,0.587495381893154,0.579705686194328,-0.0508040714067991
-0.90113376978804,-0.869172095577558,0.552863639100976,-0.631094524028227,-1.12640909229665,-1.14901431142052,-1.32851205229848,-1.0068309750016,-0.344687164321356,0.230556126407715
-0.23034218936701,0.232932749598465,-0.397252487214729,0.137190498082322,-0.531287858335522,-0.0689310532750675,-0.389659821170467,0.639679445709527,0.581183572111571,0.281601936154017
0.986280200630753,1.53231358720706,0.600186845939615,0.672428682085938,-0.186086784612491,0.0560483206648054,0.7172072829676,1.53336552997293,-0.0323000233908617,1.32608527205359
0.803583072761491,-0.0219643176611342,-0.25581210865902,-0.376855665278079,0.470332342176835,-0.51683590213615,-0.570577096084075,0.323945324688341,-0.117250525854309,0.892003066665234
-1.42163688331555,-0.363204241531191,-0.0399864087226876,-0.199781026410229,-0.818724388155209,-0.378670678858159,-1.42836408460623,-0.616083180544898,0.132436825826748,0.039175436419263
-1.18828404884302,-0.2123812504383,0.216227359214778,-0.303962731074693,-1.28980898504198,-0.253311397899143,-0.116133017296643,-0.34164036778868,-1.38035186418512,-1.20982848561045
-1.4418563891543,0.134435103498738,-2.00213921398114,-1.21947003416776,-0.848754770695935,-1.53493159799023,-0.635423543865157,-1.41824476458375,-1.00475486437745,-0.093260801231409
-0.0910599287340272,-0.69998446789336,-1.16512984085658,-0.892789488199522,0.460903567389174,-0.440876101057215,0.317458376225504,-0.496709328029545,-0.146690455159921,0.0959270911997393
-0.198034672854111,-0.102174906412558,-0.976448081733613,-0.565692227245886,0.343183776396286,0.47557841957512,-0.523676242275126,-0.359014434772896,-1.73091637522312,-0.110175886101115
0.513007658643238,0.651750653671628,1.34414725033178,0.260626789697058,0.216956024630865,0.466637243886733,0.119562160062276,-0.085957876626929,-0.250942431325895,-0.253084806429648
