"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
-0.162818605091574,-1.57116163260019,-1.15137082929446,-0.315458524012116,-1.39118371039079,-1.00347955830226,-1.1156959887441,-1.06639812528037,-1.40341777667343,-1.88782281946553
-0.0962204802515386,0.657606995740673,0.548893567825622,-0.166628516855424,0.815082813761045,1.10373686376003,0.464633603060911,0.523475741248608,1.35198571063008,0.393608000607621
0.667392945888654,-0.210511016583331,-0.371826997109019,-0.73854581112621,-0.335431248734292,-0.836773177225441,-0.814206090271382,-1.38061974382792,0.095171404278265,0.223744351771763
1.810515659655,1.45044615353732,1.94405839833333,1.17860092286916,1.33771363662639,2.19392118024629,0.857411446774267,0.366790920779956,1.49195525134589,2.18150429039254
-0.10943135428043,-0.581917972332163,-1.06534319447035,-0.402841724668217,-1.54043886531578,-1.17968108902125,-1.08646818825271,-0.150108237857602,-0.994551407319387,-1.43760921116454
0.601667675787424,0.829430204177987,1.24108601735121,0.986760072657113,0.611177540305763,0.758457772975188,1.08724218871118,1.02537656122103,-0.0841351490478627,0.536777801583788
-0.467048649102105,-0.740290306228267,-1.34121619019914,-0.641174857233823,-1.12080439524234,-0.323676457070226,-1.02315669561705,-0.330514538158426,-1.45328514655608,-0.73602258245281
-0.450057549143648,-0.632577539368814,-1.83362175536454,-0.436174290014965,0.719653006518283,-0.973692197578486,-0.56770718202944,-0.988407900171418,-0.10866153432211,-2.34625068605599
1.32671151094225,0.882354826049587,2.09824314231609,0.440578986392393,0.184250504844253,0.440301064657761,0.409359603369205,0.907754383045573,0.622333865918376,0.15900193084107
-1.4383691682311,-1.71413128281814,-0.910189661665102,-1.24182274088211,-1.19332440018456,-1.51536724226557,-2.40993970834735,-1.5935117927319,-1.43791436057403,-1.99464942329211
0.652612192547898,1.19953430661708,1.01364757930766,0.405080848048987,0.528007086324013,0.962286604380825,1.88961101699488,0.316950220257919,0.889302502543824,0.781353737300935
-0.0581175955621884,0.00389279776757545,0.950933514162038,1.10795139151773,1.07647158977525,0.0376299752438931,1.64208947321846,0.763694356292235,0.986601268751017,0.723682007306144
0.508669709112305,0.229305870080528,0.161173223195626,0.667023256095692,0.459201154455513,-0.229606541324637,0.638706779322103,0.125056374530926,0.193730565489204,-0.679637442116306
0.217143220071345,0.875269580074464,-0.110484405259694,0.898153054838511,-0.329495808379189,0.144948659248871,0.26821958187712,1.42927283240991,0.818049018065096,0.680911280090499
-1.12689086240095,-0.672705066360703,-0.275685450590551,-0.894133465587643,-0.227395928636875,0.251389456499409,-1.16669102141192,-2.4147007335848,-0.0639485180088529,-1.42769584065069
0.0442296939907962,0.0986673391095993,0.352794145749527,-1.52090287626987,-0.160357160185555,-1.11123283599152,-0.302391023243427,-0.165337089656081,-0.175357007703006,-0.285352952287751
0.114893564253939,0.766041545430234,0.102001288473824,0.223609437748369,0.266389230079332,0.175837739683667,0.623306088950693,0.79784715362358,0.376334561463494,-0.00585700859064801
0.268261469777771,1.37947931513024,0.0974900331802743,0.0993734969550536,1.12868897757971,0.402416949302447,0.544877785138781,-0.146381770251693,0.560629370488055,0.644611930343774
0.760250282956171,0.21980153709337,-1.09263747242718,0.185788056053034,-0.212674578724308,0.531626026871104,-0.233289574736025,0.524343802190669,0.0424260866592537,0.0173849080409551
1.28859730848767,1.49186452485144,1.84267160892303,-0.0193166447843901,0.125708615044053,1.90726562310686,1.74415768554864,1.87557999847281,1.23916248949027,2.3655275891468
0.181824928066252,-0.612069393467636,0.329817855116461,0.998284182559186,0.132112008400665,0.77430345238264,0.0508967001479609,0.248613092468496,-0.429088698769559,0.221863876343879
0.889691173559086,1.94554982049995,1.52675334469421,2.24738305350027,1.14413985450044,1.44256355120353,2.32988991227918,0.101475470655123,2.87339744776958,0.738770011553377
-0.143410722825047,0.55376069336063,0.64785921929436,-0.231703254411892,0.195807669058438,0.559877574434628,-0.0190987519741535,0.604130323839951,-0.0362361542366909,1.30699911962203
-0.813412180718599,0.196522567381344,-0.0328593324840403,0.269250423649266,-0.474888714155715,1.03088178334303,0.368334069218897,-0.329800702996676,0.048122931923197,-0.370679175949719
-0.795860966846635,-1.16866313499497,-1.06375244205721,-1.41073983163577,-0.868549574872012,-0.844895244983197,-0.329613224861175,-0.802118440768073,-1.09595834358337,-0.672890091567665
-1.39512740853581,-0.745608890671487,-1.19240869823278,-1.40662533930185,-1.70042712280696,-2.17375915338203,-2.49907492804687,-2.51541325411097,-2.90555081877596,-2.17699315542515
1.25430051762572,1.07226623536862,0.63250791401968,2.23992447187742,1.32269840734407,0.900934294009025,-0.0150639884406442,0.0325515636463836,1.37900409437047,0.929421112439544
0.188632491993626,0.142486259600438,0.357740863637121,-0.368653225828495,-0.347830501194702,0.513237898971812,0.440506533663246,0.370290834761101,0.272667858550781,-0.0627103583338104
0.343509954629268,0.227058010495154,1.28227081477411,0.669514040332775,1.86845702687536,-0.41208739218444,0.693042179823479,0.702153752175562,1.28006077090409,0.244503448276377
0.0815930317762481,-0.484405727921666,0.230958494024119,1.02744357254487,0.501015776237289,0.55182793381617,-0.622955248328105,0.944156360407078,-0.954781907379515,-0.662220757742894
0.650762531209318,0.537477191281481,-0.171304946297502,0.693362095619386,-0.203604351318216,0.273883697023221,1.30693855030319,0.386280557992272,-0.551420149983488,0.808315520086131
-1.63357779850932,-1.02981679356536,-0.694708820402788,0.107844265327362,-0.241382662260261,-0.801246084523552,0.0874347562623512,-0.635560833619897,-0.528291519474974,-0.14624503232343
-0.980285271076381,-0.880573939850864,-0.621777792509616,-0.0984639052048643,0.6615228749303,-1.42009883228751,0.325883820090993,-0.397936608787777,-0.0801882339666877,-0.490914861891487
-0.270368603487217,0.692484366577422,1.50583966316823,0.318109727051547,0.138076543401819,0.380228947768278,0.315607688679035,0.0272932362784331,0.481470868424643,1.26776858491697
1.94665330478341,2.04597722315767,0.987424651967837,-0.0794564222015154,2.88111933339432,2.73059477099983,2.52668011412203,1.46482952351687,1.82360871626235,1.9661778752673
0.48695658818779,0.717808616151347,0.135963886781628,0.222666332938507,0.94110422181031,-0.278182360785089,0.90035614603189,0.309675473800125,0.934640716757811,1.54656679602963
1.78358089499454,0.544585799685194,1.34002559375135,1.23545632004941,1.15710064475947,1.03699612036366,1.29119281994927,2.19027885786836,1.34368880210193,2.3436532471126
-0.301450107318855,-0.116374520586619,-0.697724367064153,-0.917133138415471,-0.0446619265320223,0.471449436583823,-1.06838944383356,0.421510258696682,-0.323695957184507,-0.678210017504696
0.237749146167367,-0.0702816556682325,0.77660694267126,0.727619653589027,0.836616867457019,1.06546238390929,0.279271684189033,-0.124096557105264,0.392128714682472,0.456880422747156
-0.570573595792841,0.243963175267204,-1.00742500579136,-0.0329417943727422,0.147761593563099,0.251204263188811,-0.0783615373689056,0.0226623149993557,-0.435256913959781,0.307668654454297
-0.755377590842695,-0.0234798087862922,0.67215429084488,0.614399604379939,-2.20561948034356,-0.285781341176236,-0.42737477826703,-1.00349876523359,-0.237893146460862,-0.520675998046194
-1.27848238563654,-1.69467488758969,-1.53895790454362,-1.08065552508743,-0.346604224273359,-1.12299882057422,-0.790321738393872,-0.216210147317059,-0.569469203035526,-0.374095662847165
-0.133595978420905,-0.541088014741113,0.317718682365046,-0.678368084336645,-0.872079701436717,-0.978181845002883,0.363006943304678,-0.0632810895010315,-0.373400290514639,-1.09781234316609
1.61532464425448,0.396918387490814,0.0849645531326868,0.920991778509071,0.574552542596631,-0.292652401926543,0.971207116928567,0.171038965966607,0.228146965139882,-0.111813925951387
