"x","y"
1.68025130548513,1.40090540765625
0.898265204882713,0.592100458822548
0.821750002823431,0.622464622260879
1.13340816445257,0.691401248583639
0.417206642477556,0.461659019387567
0.716893560432502,-0.585632922243477
0.93707096694188,-0.361320105707999
0.884669364974425,1.0905192166404
-0.413292635991383,-1.36124734488858
1.11675487812431,0.0914353387314619
-0.141093640754416,-0.75575355071854
1.04282089240759,0.344458530679145
0.605333821900908,-0.386933768427483
0.780251861736463,0.332885546137953
0.308106771279606,-0.113992614998339
1.0242493249945,-0.200580137436455
0.990654206404791,0.160917403503034
0.488964645319494,-0.359432718655426
1.29440151471691,1.73345108380428
0.430564076120369,0.714111766976623
1.4867208744487,0.288790270326033
1.40512320961163,0.356031628383961
1.20539048237348,0.327871116298593
0.529486675181373,-0.0447988361659041
0.513654934513558,-0.63031117566991
-0.0756979461878232,-0.822312066113975
0.283994129708662,-1.11478536356624
0.623382269778526,0.523077365322965
1.4407470407657,2.04146618501449
1.2942430030991,0.889987723650403
0.506049703393835,-0.62581423025041
0.969698031341215,0.890066273617492
0.938602339265011,0.3761476314205
1.29895175598543,1.70474703155705
0.125319794754845,-0.663844778642452
0.487886211661325,0.642666287715487
-0.443275319155185,-1.25354895742234
0.242984851560857,-1.11112285807381
0.68934609838773,0.229091093939842
1.11719982410207,1.32907828365387
0.986631499388748,0.800511591960271
0.263882062129491,-0.103550534804264
0.671881323969814,0.332866921707213
1.94340889463468,1.28606421326786
0.450275979983905,0.478098752181816
0.658083798424467,0.829075771625447
1.80169509645878,2.89396997697283
0.801807897281911,0.421010557150763
0.674834685344364,1.37966633925725
0.993349864965657,0.331591774400133
1.1076948893796,0.694445149768858
1.24098887715748,1.63952845557361
1.33103829778034,1.17573889171134
0.931841774633266,1.39749295907685
1.22862914592974,0.310271386494483
0.612185958096946,0.255793651240961
0.0970120083116734,-0.91429335948519
0.461553507641566,-0.130436344429238
1.6673012975184,0.745801546344304
0.224100289707071,-0.712393362490238
1.61339575550121,1.60645367074477
0.392502107943141,0.184646266821936
0.191348067589378,-0.986762284981126
0.341501005782775,-0.672041280438632
0.895031088975143,-0.0450718100379727
1.36358470721532,1.43655086323432
0.581781146840346,-0.651907314089082
0.815518588656423,1.13321614616222
1.29712073188867,-0.00567166445473807
2.00785611881001,2.50757146313285
0.40625672886398,-0.223382330823839
0.739219358730074,0.826150024007348
1.68815268688154,2.33923846616455
0.877485736728641,0.418912740156665
1.47236784118433,1.62680189320718
0.386865238147563,0.573546469515136
0.777686063492353,-0.33648966363775
0.541121489388061,-0.0226321968582507
1.76875698197799,1.80819353831182
0.109326772545479,-0.0687137948602329
2.22313314962133,1.91382787713603
0.056322918462292,-1.73867453722417
0.968350434004242,1.0189134696712
0.555570367832758,0.681039186607483
1.2418104793317,1.56796855051413
0.982535964081146,1.64787550027031
0.867772007288502,0.902198138267866
1.08613535116126,0.892906215395229
1.34619245088039,1.15139634214394
-0.0950853711862053,-0.981946233154911
1.05408755117169,0.630247560964336
1.06862706685353,0.410638307751514
0.884741683715293,0.791249026900795
0.830919412228471,0.311383108146568
-0.106227472328257,-0.299784611915244
1.42237938254472,1.16275689197797
1.37301511347952,1.61342886506612
0.786286403504678,-0.598253200608924
0.924024313560643,0.798627179594461
0.961477268783302,0.0480705479942401
-1.34185116424682,-0.996794417903787
-0.872468199897321,0.31315616179469
-0.386484314254284,-0.148944960157725
-0.130481214064254,1.09836440168221
-1.13030224415191,-0.46724672140372
-1.00381420934938,-0.120365696763913
-1.69226080900143,-2.19675092436502
-2.09878515348743,-1.2922939760229
-1.70040370911903,-1.76894377306525
-0.688926110016177,-0.336339230991815
-2.30618558013107,-2.66401330228908
-1.27574355959617,-0.790546344333304
-1.89897841095829,-1.4851378601768
-1.08680685282013,-1.36403914255271
-1.66813563393668,-1.34108452901052
-1.176979140872,-1.35760934076803
-0.694304897565601,-0.873221194834937
-0.411886611941409,0.272795568113756
-0.467042887951174,-0.0766096288768726
-0.757840402662414,0.0595048400074816
-0.885999518116761,-0.921828564570839
-1.04154241765602,-0.341858070072414
-1.6716781765399,-1.45354137385539
-0.303473396905413,-0.343278413976994
-0.0487713270369007,0.569712231415438
-0.910130383627179,-0.206481092729203
-0.120214405178156,0.283717674471568
-1.2107130286437,-1.01063393011528
-0.66672039735523,-0.514438802402708
-0.564031039296556,0.329506906401755
-0.826322924486046,-0.913085701840833
-0.951937360336327,-1.07922062622848
-1.03093921835805,-1.70293577401788
0.450163331595127,2.07440170455116
-0.00267979609570484,-0.294603066263937
-1.28885441470925,-0.535109509135824
-0.701398771157411,-0.409013091276161
-0.554042100969914,-0.639425437289067
-0.0280581782996387,0.729120079519931
0.41631990311222,2.49697171131998
-0.911515302257136,-0.695837727307875
-1.21596609294607,-0.816871734550144
-1.10175573294317,-1.39522546614733
-1.42798524459354,-1.91956381639121
-0.528650938655023,0.351949230503473
-0.38291690768712,1.02891474761263
-0.317900035289199,-0.0220716323026227
-1.75294118237367,-2.0488439605509
-1.17201680361935,-0.877631405939097
-0.62407042352402,-1.35756985287231
-0.364602393189959,-0.00868943095254513
-0.645683254209246,-0.854558609354821
-0.0703346545961362,0.724972742069977
-0.847530461095909,-1.01807042168505
-0.768414088836259,0.13678369521273
-0.462290247401135,0.611596783851867
-0.318287468012042,0.322172370780515
-0.965032290290783,0.130824625725247
-0.800154140429619,0.15592016619982
-0.883698098774243,-1.79839112005235
-1.13217732502721,-1.41438877682165
-0.607024683153954,0.395231610678724
-1.04962386296614,-0.395189384344083
-0.847865509395587,-0.462519700056345
-0.672555200995922,-1.23549154239192
-1.46983842028547,-0.602445867387405
-1.02585829401919,-0.204716601641207
-1.01780732388296,0.38718159300861
-1.07194323380517,-0.878335919943165
-1.73069436106769,-2.17567795641861
-1.46321986880832,-0.540504917602994
-0.505039961708811,0.201639318846068
-0.329009540763257,0.353291872108076
-0.84439433512189,-0.307072273647951
-0.942255994440452,-0.0695573838591212
-1.10235213531067,-0.995752340815848
-1.2496669237599,-1.7332227153376
-0.195284244890959,1.14079533559958
-1.58557454462902,-0.490956647871097
-0.380654232976822,0.0409196217775785
-0.104068242925774,0.445522044649313
-1.38533987471837,-0.98353210154982
-0.894134728424112,-0.754992584205334
-0.938316911807593,-0.713437887466464
-0.593669712321004,0.0174779513097208
-1.17531535905716,-0.0901268635188496
-0.591139869455519,0.701625642927796
-1.77387886510872,-1.1543655693457
-0.310611128912812,-0.46589545208732
-0.500901877611155,-0.0897192890342795
-0.727129105774872,-0.490699143648653
-1.00219587720266,-1.06727976628178
-0.0639036372098393,-0.598315704092221
-1.57192152558839,-1.30765558865122
-0.158741081568092,-0.0616224741885056
-0.985708016501976,0.613162183532814
-0.0428710189190793,0.517274749673414
-0.175033335790411,0.458662159664263
-0.981444374813416,-0.754158879027763
-1.01256770666293,-0.394447547779961
