"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","y"
0.384149196011397,1.11196233940253,0.373605388875088,0.917500908151252,1.13449206518729,0.960646663243642,0.627463904205199,0.958255788979317,0.471226068524705,0.642484057817468,0.308461143594676,-0.091103992277059,0.916196888217396,0.726349321714812,0.118596172397139,0.836502947296323,0.185890504547103,0.758964921515592,0.999121790366232,0.932503685601224,0.839059417501487,0.631002543949373,0.214913748977074,0.49610475959523,0.610272571560727,-0.21609687387952,-0.671795729013364,0.294290331002082,-0.178398351189228,0.184455943400547,-0.483027136781388,0.267555367213805,-0.0803436409717493,-0.159198161745415,-0.266469272617307,0.303200991310695,0.837543347825463,0.215217627381185,-0.301498566663492,-0.469553639165021,-0.0443524315772951,0.0883347112432076,0.34594899406128,-0.36874541263206,-0.445129259621439,-0.0108792742636283,-0.271876228687582,-0.394958339821905,-0.146254261825246,-0.476075018765715,24.4709582493333
0.840275061205291,0.0123892433063781,0.970561247238568,0.0513266563636264,0.708077022494419,0.527206357859741,0.696664019349904,0.722516662502281,1.38087406155976,0.959594450641745,0.494961026530173,0.754131861185881,0.609020558634761,0.470040039940213,0.679129002711699,0.30592610400169,0.728616654147928,0.0225260343318539,0.789665299245661,0.0465489053565029,0.0528073337337434,0.863952517427869,0.574134040641822,0.279941561760602,0.00803154479148965,0.646254479653851,-0.0375882437795391,-0.106285246641758,0.267743466368281,-0.539737807179719,0.112030144333214,0.515662939338129,0.201260871343989,0.391074059250611,-0.425932222286381,0.418215631221877,-0.746062091081892,1.20050746037838,-0.38142430270329,0.636317547405377,0.354156694791721,0.563962610336972,0.123786994431952,0.0423118014887408,0.36114379535851,-0.192867659758997,0.213551326529213,-0.507160236091346,0.472162859452085,0.346416666471949,29.3500429530133
-0.524458789473521,0.171770426586039,-0.352452171468035,-0.832352608109793,-0.427442593853546,-0.295200843285528,-0.692488292193445,0.10135724511996,-0.20005905374994,-0.515773670533937,-1.09965611389069,-0.171682321945574,-0.376437338601999,-0.41751473074253,0.0500660764405708,-1.31979939865616,-0.74273642034685,0.163335339344228,0.06432340705523,0.13612544993636,-0.0167377743349476,-0.374313486260295,-0.0626045283314458,-0.521852960744152,-0.0727136264868705,-0.714135361700129,-1.21632166811645,-1.35359966292932,-1.03693082603934,-1.45043454263567,-0.764910963059665,-0.985919027218117,-0.870179156831134,-1.2356652565908,-1.74064462794765,-1.30085501571479,-1.90356128683164,-0.324610601564477,-1.19672943529187,-1.51238049490482,-1.61737642972354,-1.6477651496515,-1.10720702703751,-1.3801301928355,-0.937277376487681,0.00775171177895739,-1.42583627944331,-0.724967304028473,-1.823505810273,-1.50781573669473,-75.1430415772924
-0.651513426461287,-1.07673171248808,-0.689101780635258,0.0228122909355474,-1.03078751157513,-0.507672843139722,-1.70820603027352,-0.862988336776616,-0.821164244897891,-0.726694676838154,-0.798722522167645,-1.34093401662287,-0.508875427672441,-0.463482763863193,-0.340436527009856,-0.172882588355182,-0.107044913938559,-0.546711393774186,-0.898638048713838,-1.10915748357306,-0.739689411999353,-0.684800659400952,-1.29315574714725,-0.997443266164961,-0.820597703210164,0.728708434454834,0.575000515975454,1.02867326840384,1.34802266578347,1.53097875611823,0.516719507615849,0.983666498837521,1.00258161660336,1.38478318809569,1.06919395828882,0.957405242337331,0.625014171605321,0.485648921643471,0.803511049418277,1.01141659884133,0.263153487697257,1.68690098438363,1.40288891657717,0.464069371601149,1.22635319430156,0.655250606145208,1.30420295211636,1.12878885201398,1.22806322093611,0.905470479966679,11.9524317286564
-0.473347626265174,0.0645952736492514,0.0584492274674442,0.401638164537835,0.0781029783839255,-1.11077440397744,0.230972350550602,0.107107714747564,0.130277256892171,0.373337539800917,0.172082989815248,0.0883763702460046,-0.611799953704267,-1.06509034066193,0.425753498148343,0.11261614183443,0.238166940515278,-0.781612018053234,-0.158534235471358,0.326643631904619,-0.0747774934788784,-0.357439209762412,-0.299451541797495,-0.865150005603397,-0.614385723016522,1.04258090356291,1.29060727469611,1.6636184470946,1.4183494530791,1.03558789509301,1.920785241838,2.18003534579027,0.80122269651753,1.68617081503751,1.75173591296683,1.24189386602371,0.955156334567384,1.57356785935645,1.48164314078222,1.08741044074965,1.53149676059957,1.06841011438161,0.375697481953253,1.32967847095338,1.85710524860776,0.891411506321191,1.71597764333016,1.70763729919891,1.25049398612991,1.2411727034069,61.1655597206872
-0.159579288596772,-0.158631735528922,0.536570931917617,-0.736320997744039,0.270112719331809,0.32952711422371,-0.498652585350318,-0.193104094612528,-0.000151282218002674,-0.11375338596698,-0.358578233727226,-0.57822812829332,-0.00844602283912638,-0.0125386752231716,-0.476628741414923,0.198620573230678,0.500287886309551,0.0796154992777883,-0.00420492022378105,-0.530951930813295,-0.844355706627817,-0.345710439175249,-0.164660736609301,0.256015763666648,-0.475635766214827,-0.748450216379111,-0.246398233830324,-0.0614855198764536,-0.682663906527999,-0.594779985210255,0.00383081233523053,-0.0454682572642116,-0.462525977277081,-0.242210464902343,0.16187416775901,-0.174429555716119,-0.853801290087503,-0.675965301741052,-0.805516889107548,-0.277435491050268,-0.588967702949533,-0.13482072589075,-0.210753930029709,-0.514949850180096,-0.0530273451902036,-0.0231205465650672,0.116165344780382,-0.216495810165101,-0.658555018695569,-0.490837537147354,-19.2091099212049
-0.339108541023514,0.505437525242628,0.0292898256028037,-0.140883509629276,0.119321168629815,-0.397218263183196,0.355196827576827,0.179461092775342,0.169025930544936,0.439947394370681,0.586110464017674,-0.297667541667704,0.536886612682794,0.261586444032762,0.160830037484435,-0.074832676744846,-0.667160106238645,-0.318769400926598,0.12363283487773,0.746884902921653,-0.387065484662033,-0.370485569718317,0.549155302531863,-0.205301506097709,-0.40805650301031,1.2808697197488,1.46725933721583,1.27734334327696,1.68938748116068,1.70865368094449,1.93755707113488,1.13186183006853,1.43725006737551,1.36395164411098,0.899534923867874,1.62130231333384,1.41129305129818,1.97294576730246,1.28768299508807,0.137120031677753,1.53681131332193,1.14756882435415,0.785899076219546,1.46935137375192,1.4590681924724,0.966987329147128,1.35236769138302,1.47480368182729,0.830330271145551,0.827585556634693,65.4526439408206
-1.726170976061,-1.2695312028683,-2.62150781572067,-0.948134601751936,-1.96866375509945,-1.72170237217608,-1.53292999040877,-1.64789800386883,-1.66678602335845,-1.55713971662247,-1.6662971344504,-1.4832735891039,-1.29498459027692,-2.24119801240296,-1.96609769877459,-1.80178858633959,-0.841773252307925,-1.2548930848058,-1.66251567603397,-1.58624576962167,-0.473840148014969,-1.54639462131494,-1.12812711435771,-1.82003741185313,-1.14345497420725,0.152827228995322,0.708156965705071,0.610098991977219,0.57113867989649,0.998460580787409,0.660494601190103,0.811901012870742,0.165186993299264,1.04999983809622,0.426998466366829,0.390856139953175,-0.259934664881343,0.668286719317215,0.724817316844604,0.778690665748981,0.298353186995481,0.357542277904796,-0.111633850001577,0.481049724256117,0.846501648490164,0.17102273823279,1.27361886453952,0.586691359971021,0.688676302750041,0.709093569140417,-45.8438835280273
0.838855370714544,0.472749721077762,1.3346887822799,0.744303970350112,-0.101359836016826,0.332701118201914,0.519248341577032,0.290816080254232,-0.14333071800925,-0.028334458391601,0.0983599964687946,-0.066063826878573,0.0242794016867398,0.385093367189743,0.583601120747594,0.75867806238261,-0.0436971975552584,0.528694461607126,-0.0405978070453175,0.622646970873156,-0.11250072042157,0.429703222353571,0.0720845474463706,-0.0443040654518781,0.917861886303609,0.143793504778881,0.689889041587727,0.460492404437711,0.987283780618812,1.5658142572034,0.393993272065719,0.554657622160171,0.904455566876123,0.683035695333752,0.658125900538655,1.0222379362183,0.161365707591738,0.199621019426275,0.996554826654958,0.822351883413141,1.36634157797291,1.50647920938423,0.613902843033319,0.961879588831299,0.0823701893844221,-0.710803121092176,0.702967953632132,1.12934370166008,1.13710042839417,1.38612724992154,49.6618318744459
0.259973603519089,0.830013239354483,0.846078469289843,1.12332205233285,1.55839496545014,0.0486033896338741,1.23584325193492,0.605782354545045,0.380344669567619,1.17917767229734,0.950531541903837,0.6014879783092,0.976650989394879,1.04822958282665,1.00391699368359,1.61279764801728,0.626775537539706,0.618273844153569,0.484135153638338,0.456275961861852,0.651627315303521,1.70093030810922,1.23503074923068,0.0922476834833083,0.807077246295078,0.807249709679438,0.350472691996506,1.3070916967494,0.472663076280336,1.16181369245668,0.451806648419766,1.83288172404729,0.598167318992317,1.19723848282095,0.923901556964603,1.20312230408681,1.45656389977855,1.11872127320099,0.808196050908179,0.990356806462686,0.995071247307436,0.30685760659116,1.5986176324687,0.520162930573034,0.576141895423482,0.72821153270073,1.40612766437794,0.740652378463145,1.15748344558812,1.67255239470186,83.0285173683423
