x,y
0.7334383943150042,4.369563790476676
-1.6301029717073652,1.2467535633051774
-1.8886902838259565,1.5573595887639917
-1.2307797534397182,4.65438620571936
0.8883855329706196,4.53346338971489
0.5777261439146857,4.15132178606846
-0.6823222709237826,3.153006243148221
0.09624547888303381,2.9996971018418397
0.36486387119039776,3.7603429251304994
-1.6132787461034952,2.4281483279442955
-1.2777294686220508,0.926780401640841
-1.3961460127951884,2.6498560713901367
0.43520658940870627,3.794409948353661
1.358906230283094,5.061618431204651
-1.9574205328758412,2.758523520377826
-0.7820988303334921,4.083664573710497
-0.838871134760458,3.5165209640783104
1.722153220875895,8.31102133020622
-1.6782609418664811,3.6827915431463323
-0.30461409660707206,2.1768392637858893
1.3924947828787384,5.687590933070488
-1.6526982806241177,1.3056066678496934
-0.062246304209844006,2.1692395440030605
1.5084358532924917,5.827763280367796
-0.12570514122230803,2.851695073713973
-0.19817834031886328,2.2642474357026767
0.9014825791939516,6.350320615241338
0.3707635613001323,1.9820429965914945
-1.8241366466639883,2.2005331660627703
-0.6273401778899097,2.413751172261529
-0.29565196810336225,4.39354436500957
1.462495464845655,6.963590471026306
1.179928445583958,4.701912449742299
0.6563527311847963,4.761944814054263
-1.3218235401688898,2.408157257134824
0.42794681335502993,4.275850092873676
0.41608849048501506,6.29038265863154
1.4577983395666725,5.792748148056926
0.1963487070405372,1.6534360114017947
0.39392603915419055,3.1105010708949234
-0.5704703731829599,3.3016208328722754
1.0153547323130412,4.516388463816901
0.46422466346054625,4.524110890127719
0.693295569243169,1.8870248197623707
-0.08115411099862246,2.266294171540422
-1.5139698172718163,1.8833014965228523
-0.4387696862508119,2.8537503363136785
1.897405841190472,6.9751167479323115
0.42916502586964045,3.06349530451248
-0.31303160891552295,2.2427090840942197
0.0702006805892541,2.400036925942791
-0.0031968917782858597,2.886839376953625
1.9736934784219873,9.975726746227508
-1.1441814415474623,3.0654076782232025
-0.6270460140413476,1.728055274706318
1.2611114719090715,4.612404315777868
-0.21228642439138934,3.841880891941689
1.027134344138227,5.4728592055316
-1.6591447449869476,1.7910117190941393
0.2101531732219204,1.1960587976936234
-0.7045041874469811,3.12363816847829
-0.9026028950952649,2.9289082950238874
-1.5601091631982693,3.1653344249552133
-0.7478606699069381,1.2579992049069453
-1.6512664187261565,1.6734220777217885
1.039535233604803,5.759391546746597
0.2560168886027645,1.7588208589136896
-1.2725086338459026,1.0135002803386775
-1.190204080691823,1.9014722581928962
1.5791041118535412,6.009704019238987
-0.4665339636397876,1.7505620198293117
0.030868432604076013,2.548215626311547
0.3959438869270535,1.969388770122808
0.5113615756511094,1.8952846781146717
-1.8593604953881857,3.831282137744938
-1.5012286838777689,3.350917426549883
-1.8902657860865886,1.936109927915675
-0.40101532613741364,3.8886617889458477
-0.7886764702611204,2.5927429616673896
-0.38336674827950645,3.029243236454435
-1.1846313347950446,1.6065086799029058
-0.5180079490294163,2.262322350492595
1.2589897018544791,4.6842026382386015
1.4844681721516353,6.839736283129593
-0.02720155969925564,3.100026420910602
0.015884921426762677,2.354885041696101
0.9367382392550638,4.919457210692558
-0.0726251016020858,3.0371855843592
1.515031769095355,5.3564177652186995
1.7131111240682433,8.236817290585138
-1.7698031692739975,1.7205418460111221
1.308686805283207,6.156330790039565
-0.8934587227899389,2.890394189315902
0.5120079329130358,3.7192781188397523
-1.2065145336784013,3.3895959121849666
-0.7992755405569656,1.5052745079436938
-0.7455175478540856,3.8636607529976397
0.7492490984672693,4.545529224358164
0.3107494881888062,2.5400235735480483
-0.7906811004478751,1.8310285108228666
