"artist_name","artist_id","album_id","album_type","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.613,0.764,2,-6.509,1,0.136,0.0527,0,0.197,0.417,160.015,"2yLa0QULdQr0qAIvVwN6B5","https://api.spotify.com/v1/audio-analysis/2yLa0QULdQr0qAIvVwN6B5",4,1,208186,FALSE,"https://api.spotify.com/v1/tracks/2yLa0QULdQr0qAIvVwN6B5",FALSE,"...Ready For It?",NA,1,"track","spotify:track:2yLa0QULdQr0qAIvVwN6B5","https://open.spotify.com/track/2yLa0QULdQr0qAIvVwN6B5","reputation","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.649,0.589,2,-6.237,1,0.0558,0.00845,0,0.108,0.151,159.073,"2x0WlnmfG39ZuDmstl9xfX","https://api.spotify.com/v1/audio-analysis/2x0WlnmfG39ZuDmstl9xfX",4,1,244826,FALSE,"https://api.spotify.com/v1/tracks/2x0WlnmfG39ZuDmstl9xfX",FALSE,"End Game",NA,2,"track","spotify:track:2x0WlnmfG39ZuDmstl9xfX","https://open.spotify.com/track/2x0WlnmfG39ZuDmstl9xfX","reputation","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,"4svZDCRz4cJoneBpjpx8DJ","https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ",4,1,238253,FALSE,"https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ",FALSE,"I Did Something Bad",NA,3,"track","spotify:track:4svZDCRz4cJoneBpjpx8DJ","https://open.spotify.com/track/4svZDCRz4cJoneBpjpx8DJ","reputation","C","minor","C minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.615,0.534,9,-6.719,0,0.0386,0.106,1.76e-05,0.0607,0.193,135.917,"1R0a2iXumgCiFb7HEZ7gUE","https://api.spotify.com/v1/audio-analysis/1R0a2iXumgCiFb7HEZ7gUE",4,1,236413,FALSE,"https://api.spotify.com/v1/tracks/1R0a2iXumgCiFb7HEZ7gUE",FALSE,"Don’t Blame Me",NA,4,"track","spotify:track:1R0a2iXumgCiFb7HEZ7gUE","https://open.spotify.com/track/1R0a2iXumgCiFb7HEZ7gUE","reputation","A","minor","A minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,"6NFyWDv5CjfwuzoCkw47Xf","https://api.spotify.com/v1/audio-analysis/6NFyWDv5CjfwuzoCkw47Xf",4,1,232253,FALSE,"https://api.spotify.com/v1/tracks/6NFyWDv5CjfwuzoCkw47Xf",FALSE,"Delicate",NA,5,"track","spotify:track:6NFyWDv5CjfwuzoCkw47Xf","https://open.spotify.com/track/6NFyWDv5CjfwuzoCkw47Xf","reputation","A","minor","A minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,"1P17dC1amhFzptugyAO7Il","https://api.spotify.com/v1/audio-analysis/1P17dC1amhFzptugyAO7Il",4,1,211853,FALSE,"https://api.spotify.com/v1/tracks/1P17dC1amhFzptugyAO7Il",FALSE,"Look What You Made Me Do",NA,6,"track","spotify:track:1P17dC1amhFzptugyAO7Il","https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il","reputation","A","minor","A minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.574,0.61,2,-7.283,1,0.0732,0.122,1.1e-06,0.13,0.374,74.957,"5PxFv9yJEg9dxvbZggykro","https://api.spotify.com/v1/audio-analysis/5PxFv9yJEg9dxvbZggykro",4,1,227906,FALSE,"https://api.spotify.com/v1/tracks/5PxFv9yJEg9dxvbZggykro",FALSE,"So It Goes...",NA,7,"track","spotify:track:5PxFv9yJEg9dxvbZggykro","https://open.spotify.com/track/5PxFv9yJEg9dxvbZggykro","reputation","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.8,0.535,7,-6.684,1,0.135,0.0713,9.48e-06,0.213,0.451,92.027,"1ZY1PqizIl78geGM4xWlEA","https://api.spotify.com/v1/audio-analysis/1ZY1PqizIl78geGM4xWlEA",4,1,209680,FALSE,"https://api.spotify.com/v1/tracks/1ZY1PqizIl78geGM4xWlEA",FALSE,"Gorgeous",NA,8,"track","spotify:track:1ZY1PqizIl78geGM4xWlEA","https://open.spotify.com/track/1ZY1PqizIl78geGM4xWlEA","reputation","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.562,0.689,2,-6.745,1,0.127,0.00465,2.23e-06,0.0888,0.351,172.054,"0VE4kBnHJUgtMf0dy6DRmW","https://api.spotify.com/v1/audio-analysis/0VE4kBnHJUgtMf0dy6DRmW",4,1,233626,FALSE,"https://api.spotify.com/v1/tracks/0VE4kBnHJUgtMf0dy6DRmW",FALSE,"Getaway Car",NA,9,"track","spotify:track:0VE4kBnHJUgtMf0dy6DRmW","https://open.spotify.com/track/0VE4kBnHJUgtMf0dy6DRmW","reputation","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.675,0.703,0,-7.902,1,0.0382,0.00882,2.21e-06,0.0391,0.314,110.01,"7HuBDWi18s4aJM8UFnNheH","https://api.spotify.com/v1/audio-analysis/7HuBDWi18s4aJM8UFnNheH",4,1,214320,FALSE,"https://api.spotify.com/v1/tracks/7HuBDWi18s4aJM8UFnNheH",FALSE,"King Of My Heart",NA,10,"track","spotify:track:7HuBDWi18s4aJM8UFnNheH","https://open.spotify.com/track/7HuBDWi18s4aJM8UFnNheH","reputation","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.624,0.691,0,-6.686,0,0.196,0.0604,1.1e-05,0.138,0.284,160.024,"7I7JbDv63ZJJsSi24DyJrz","https://api.spotify.com/v1/audio-analysis/7I7JbDv63ZJJsSi24DyJrz",4,1,211506,FALSE,"https://api.spotify.com/v1/tracks/7I7JbDv63ZJJsSi24DyJrz",FALSE,"Dancing With Our Hands Tied",NA,11,"track","spotify:track:7I7JbDv63ZJJsSi24DyJrz","https://open.spotify.com/track/7I7JbDv63ZJJsSi24DyJrz","reputation","C","minor","C minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.719,0.469,0,-8.792,1,0.0533,0.0329,0,0.169,0.0851,120.085,"6oVxXO5oQ4pTpO8RSnkzvv","https://api.spotify.com/v1/audio-analysis/6oVxXO5oQ4pTpO8RSnkzvv",4,1,230373,FALSE,"https://api.spotify.com/v1/tracks/6oVxXO5oQ4pTpO8RSnkzvv",FALSE,"Dress",NA,12,"track","spotify:track:6oVxXO5oQ4pTpO8RSnkzvv","https://open.spotify.com/track/6oVxXO5oQ4pTpO8RSnkzvv","reputation","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.567,0.789,5,-5.986,1,0.115,0.0156,0,0.382,0.438,163.96,"07NxDD1iKCHbAldceD7QLP","https://api.spotify.com/v1/audio-analysis/07NxDD1iKCHbAldceD7QLP",4,1,207133,FALSE,"https://api.spotify.com/v1/tracks/07NxDD1iKCHbAldceD7QLP",FALSE,"This Is Why We Can't Have Nice Things",NA,13,"track","spotify:track:07NxDD1iKCHbAldceD7QLP","https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP","reputation","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.598,0.504,9,-9.874,1,0.0731,0.186,0.000221,0.34,0.252,163.954,"1GwMQaZz6Au3QLDbjbMdme","https://api.spotify.com/v1/audio-analysis/1GwMQaZz6Au3QLDbjbMdme",4,1,203506,FALSE,"https://api.spotify.com/v1/tracks/1GwMQaZz6Au3QLDbjbMdme",FALSE,"Call It What You Want",NA,14,"track","spotify:track:1GwMQaZz6Au3QLDbjbMdme","https://open.spotify.com/track/1GwMQaZz6Au3QLDbjbMdme","reputation","A","major","A major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","6DEjYFkNZh67HP7R9PSZvv","album","2017-11-10",2017,"day",0.661,0.151,0,-12.864,1,0.0354,0.921,0,0.13,0.23,94.922,"7F5oktn5YOsR9eR5YsFtqb","https://api.spotify.com/v1/audio-analysis/7F5oktn5YOsR9eR5YsFtqb",4,1,235466,FALSE,"https://api.spotify.com/v1/tracks/7F5oktn5YOsR9eR5YsFtqb",FALSE,"New Year’s Day",NA,15,"track","spotify:track:7F5oktn5YOsR9eR5YsFtqb","https://open.spotify.com/track/7F5oktn5YOsR9eR5YsFtqb","reputation","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.602,0.605,0,-7.803,1,0.0244,0.0448,0.000334,0.128,0.316,93.061,"00vJzaoxM3Eja1doBUhX0P","https://api.spotify.com/v1/audio-analysis/00vJzaoxM3Eja1doBUhX0P",4,1,329160,FALSE,"https://api.spotify.com/v1/tracks/00vJzaoxM3Eja1doBUhX0P",FALSE,"All Too Well",NA,1,"track","spotify:track:00vJzaoxM3Eja1doBUhX0P","https://open.spotify.com/track/00vJzaoxM3Eja1doBUhX0P","reputation Stadium Tour Surprise Song Playlist","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.55,0.688,8,-7.416,1,0.0897,0.0692,0.00144,0.106,0.465,139.997,"22C0JIVhFaczZ4t9heqREN","https://api.spotify.com/v1/audio-analysis/22C0JIVhFaczZ4t9heqREN",4,1,220440,FALSE,"https://api.spotify.com/v1/tracks/22C0JIVhFaczZ4t9heqREN",FALSE,"Wildest Dreams",NA,2,"track","spotify:track:22C0JIVhFaczZ4t9heqREN","https://open.spotify.com/track/22C0JIVhFaczZ4t9heqREN","reputation Stadium Tour Surprise Song Playlist","G#","major","G# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.669,0.448,1,-8.566,1,0.0285,0.639,4.06e-06,0.158,0.383,126.068,"7APTsjmZbj7TFXQJAiRti4","https://api.spotify.com/v1/audio-analysis/7APTsjmZbj7TFXQJAiRti4",4,1,246306,FALSE,"https://api.spotify.com/v1/tracks/7APTsjmZbj7TFXQJAiRti4",FALSE,"The Best Day",NA,3,"track","spotify:track:7APTsjmZbj7TFXQJAiRti4","https://open.spotify.com/track/7APTsjmZbj7TFXQJAiRti4","reputation Stadium Tour Surprise Song Playlist","C#","major","C# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.605,0.899,1,-4.273,0,0.0423,0.0779,0.000125,0.0911,0.647,124.985,"4V9NuhKQcUFt4cgbynHV79","https://api.spotify.com/v1/audio-analysis/4V9NuhKQcUFt4cgbynHV79",4,1,223093,FALSE,"https://api.spotify.com/v1/tracks/4V9NuhKQcUFt4cgbynHV79",FALSE,"Red",NA,4,"track","spotify:track:4V9NuhKQcUFt4cgbynHV79","https://open.spotify.com/track/4V9NuhKQcUFt4cgbynHV79","reputation Stadium Tour Surprise Song Playlist","C#","minor","C# minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.627,0.816,4,-6.698,1,0.0774,0.0162,0.00208,0.0965,0.648,157.043,"4hCZk6WJBFQeG3P7WsyntI","https://api.spotify.com/v1/audio-analysis/4hCZk6WJBFQeG3P7WsyntI",4,1,202960,FALSE,"https://api.spotify.com/v1/tracks/4hCZk6WJBFQeG3P7WsyntI",FALSE,"Holy Ground",NA,5,"track","spotify:track:4hCZk6WJBFQeG3P7WsyntI","https://open.spotify.com/track/4hCZk6WJBFQeG3P7WsyntI","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.626,0.427,10,-6.993,1,0.0234,0.313,0,0.138,0.263,99.959,"7eGeUVeCEvEQrivmjl9Qn3","https://api.spotify.com/v1/audio-analysis/7eGeUVeCEvEQrivmjl9Qn3",4,1,204706,FALSE,"https://api.spotify.com/v1/tracks/7eGeUVeCEvEQrivmjl9Qn3",FALSE,"Teardrops On My Guitar - Radio Single Remix",NA,6,"track","spotify:track:7eGeUVeCEvEQrivmjl9Qn3","https://open.spotify.com/track/7eGeUVeCEvEQrivmjl9Qn3","reputation Stadium Tour Surprise Song Playlist","A#","major","A# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.545,0.663,2,-5.05,1,0.0363,0.114,0,0.321,0.565,178.013,"7qGr3rjRhndRIpFUA5f2HJ","https://api.spotify.com/v1/audio-analysis/7qGr3rjRhndRIpFUA5f2HJ",4,1,203440,FALSE,"https://api.spotify.com/v1/tracks/7qGr3rjRhndRIpFUA5f2HJ",FALSE,"Our Song",NA,7,"track","spotify:track:7qGr3rjRhndRIpFUA5f2HJ","https://open.spotify.com/track/7qGr3rjRhndRIpFUA5f2HJ","reputation Stadium Tour Surprise Song Playlist","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.66,0.733,7,-6.564,1,0.0379,0.00254,0.00146,0.0473,0.68,104.009,"2P5gfMtCcKP0CkmgqFMyPg","https://api.spotify.com/v1/audio-analysis/2P5gfMtCcKP0CkmgqFMyPg",4,1,232120,FALSE,"https://api.spotify.com/v1/tracks/2P5gfMtCcKP0CkmgqFMyPg",FALSE,"22",NA,8,"track","spotify:track:2P5gfMtCcKP0CkmgqFMyPg","https://open.spotify.com/track/2P5gfMtCcKP0CkmgqFMyPg","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.536,0.464,6,-6.761,1,0.0412,0.00476,2.67e-06,0.0357,0.665,77.318,"2o2IVjuqRkR9hJxtPjtAP0","https://api.spotify.com/v1/audio-analysis/2o2IVjuqRkR9hJxtPjtAP0",4,1,219720,FALSE,"https://api.spotify.com/v1/tracks/2o2IVjuqRkR9hJxtPjtAP0",FALSE,"I Knew You Were Trouble.",NA,9,"track","spotify:track:2o2IVjuqRkR9hJxtPjtAP0","https://open.spotify.com/track/2o2IVjuqRkR9hJxtPjtAP0","reputation Stadium Tour Surprise Song Playlist","F#","major","F# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.731,0.445,0,-8.418,1,0.0533,0.0586,1.96e-05,0.14,0.106,117.97,"55n9yjI6qqXh5F2mYvUc2y","https://api.spotify.com/v1/audio-analysis/55n9yjI6qqXh5F2mYvUc2y",4,1,247160,FALSE,"https://api.spotify.com/v1/tracks/55n9yjI6qqXh5F2mYvUc2y",FALSE,"I Don’t Wanna Live Forever (Fifty Shades Darker)",NA,10,"track","spotify:track:55n9yjI6qqXh5F2mYvUc2y","https://open.spotify.com/track/55n9yjI6qqXh5F2mYvUc2y","reputation Stadium Tour Surprise Song Playlist","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.576,0.754,4,-3.982,1,0.0428,0.451,0,0.223,0.79,163.886,"5rcHBt2aNcGFWW0jaAUe1L","https://api.spotify.com/v1/audio-analysis/5rcHBt2aNcGFWW0jaAUe1L",4,1,238693,FALSE,"https://api.spotify.com/v1/tracks/5rcHBt2aNcGFWW0jaAUe1L",FALSE,"Mean",NA,11,"track","spotify:track:5rcHBt2aNcGFWW0jaAUe1L","https://open.spotify.com/track/5rcHBt2aNcGFWW0jaAUe1L","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.765,0.656,5,-6.112,1,0.0504,0.00364,0.00868,0.0918,0.545,119.997,"3aSYZ4upQ6OSNos26YeVWL","https://api.spotify.com/v1/audio-analysis/3aSYZ4upQ6OSNos26YeVWL",4,1,247533,FALSE,"https://api.spotify.com/v1/tracks/3aSYZ4upQ6OSNos26YeVWL",FALSE,"How You Get The Girl",NA,12,"track","spotify:track:3aSYZ4upQ6OSNos26YeVWL","https://open.spotify.com/track/3aSYZ4upQ6OSNos26YeVWL","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.55,0.628,7,-4.437,1,0.0269,0.0717,0,0.138,0.211,95.122,"0H2UD0LfSCiRr59YMGlCuS","https://api.spotify.com/v1/audio-analysis/0H2UD0LfSCiRr59YMGlCuS",4,1,295320,FALSE,"https://api.spotify.com/v1/tracks/0H2UD0LfSCiRr59YMGlCuS",FALSE,"Fifteen",NA,14,"track","spotify:track:0H2UD0LfSCiRr59YMGlCuS","https://open.spotify.com/track/0H2UD0LfSCiRr59YMGlCuS","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.621,0.779,7,-2.943,1,0.0301,0.00302,3.22e-06,0.187,0.67,121.034,"6FmJKLpyCt42nP2IOVEVc2","https://api.spotify.com/v1/audio-analysis/6FmJKLpyCt42nP2IOVEVc2",4,1,231866,FALSE,"https://api.spotify.com/v1/tracks/6FmJKLpyCt42nP2IOVEVc2",FALSE,"Mine",NA,15,"track","spotify:track:6FmJKLpyCt42nP2IOVEVc2","https://open.spotify.com/track/6FmJKLpyCt42nP2IOVEVc2","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.61,0.782,5,-2.98,1,0.0309,0.041,0,0.16,0.399,114.977,"5h2sBwpUSAndjObfU3ti2r","https://api.spotify.com/v1/audio-analysis/5h2sBwpUSAndjObfU3ti2r",4,1,262920,FALSE,"https://api.spotify.com/v1/tracks/5h2sBwpUSAndjObfU3ti2r",FALSE,"Sparks Fly",NA,16,"track","spotify:track:5h2sBwpUSAndjObfU3ti2r","https://open.spotify.com/track/5h2sBwpUSAndjObfU3ti2r","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.591,0.828,4,-5.895,1,0.0333,0.000184,0.00113,0.0879,0.383,129.962,"0YRGTdfmJPALpglAaraYUr","https://api.spotify.com/v1/audio-analysis/0YRGTdfmJPALpglAaraYUr",4,1,295720,FALSE,"https://api.spotify.com/v1/tracks/0YRGTdfmJPALpglAaraYUr",FALSE,"State Of Grace",NA,17,"track","spotify:track:0YRGTdfmJPALpglAaraYUr","https://open.spotify.com/track/0YRGTdfmJPALpglAaraYUr","reputation Stadium Tour Surprise Song Playlist","E","major","E major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.431,0.949,5,-2.622,1,0.0605,0.0648,0,0.0612,0.37,162.012,"6CB7DczrX9ZJB9Wkjegmaq","https://api.spotify.com/v1/audio-analysis/6CB7DczrX9ZJB9Wkjegmaq",4,1,245413,FALSE,"https://api.spotify.com/v1/tracks/6CB7DczrX9ZJB9Wkjegmaq",FALSE,"Haunted",NA,18,"track","spotify:track:6CB7DczrX9ZJB9Wkjegmaq","https://open.spotify.com/track/6CB7DczrX9ZJB9Wkjegmaq","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.714,0.309,2,-8.828,1,0.0302,0.824,0,0.136,0.545,124.894,"1UPDfqsVIZLEiZeMuUsni2","https://api.spotify.com/v1/audio-analysis/1UPDfqsVIZLEiZeMuUsni2",4,1,292920,FALSE,"https://api.spotify.com/v1/tracks/1UPDfqsVIZLEiZeMuUsni2",FALSE,"Never Grow Up",NA,19,"track","spotify:track:1UPDfqsVIZLEiZeMuUsni2","https://open.spotify.com/track/1UPDfqsVIZLEiZeMuUsni2","reputation Stadium Tour Surprise Song Playlist","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.704,0.621,2,-8.086,1,0.0334,0.101,4.3e-06,0.14,0.395,109.995,"0r3U7SOcoj4DIEyN44Lt5z","https://api.spotify.com/v1/audio-analysis/0r3U7SOcoj4DIEyN44Lt5z",4,1,242760,FALSE,"https://api.spotify.com/v1/tracks/0r3U7SOcoj4DIEyN44Lt5z",FALSE,"Treacherous",NA,20,"track","spotify:track:0r3U7SOcoj4DIEyN44Lt5z","https://open.spotify.com/track/0r3U7SOcoj4DIEyN44Lt5z","reputation Stadium Tour Surprise Song Playlist","D","major","D major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.577,0.784,1,-3.266,0,0.101,0.0221,0,0.125,0.643,171.791,"40PXEOFLJc7UIpLMrhSfW1","https://api.spotify.com/v1/audio-analysis/40PXEOFLJc7UIpLMrhSfW1",4,1,215106,FALSE,"https://api.spotify.com/v1/tracks/40PXEOFLJc7UIpLMrhSfW1",FALSE,"Babe",NA,21,"track","spotify:track:40PXEOFLJc7UIpLMrhSfW1","https://open.spotify.com/track/40PXEOFLJc7UIpLMrhSfW1","reputation Stadium Tour Surprise Song Playlist","C#","minor","C# minor"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.789,0.634,7,-4.762,1,0.0323,0.0348,1.64e-06,0.302,0.658,116.992,"3YLA3NgzFRRa7LiHMtFPby","https://api.spotify.com/v1/audio-analysis/3YLA3NgzFRRa7LiHMtFPby",4,1,212600,FALSE,"https://api.spotify.com/v1/tracks/3YLA3NgzFRRa7LiHMtFPby",FALSE,"Welcome To New York",NA,22,"track","spotify:track:3YLA3NgzFRRa7LiHMtFPby","https://open.spotify.com/track/3YLA3NgzFRRa7LiHMtFPby","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.603,0.718,5,-4.401,1,0.0272,0.0377,0,0.307,0.429,100.163,"43sE2O3skbGBpT2tO6fzv9","https://api.spotify.com/v1/audio-analysis/43sE2O3skbGBpT2tO6fzv9",4,1,242973,FALSE,"https://api.spotify.com/v1/tracks/43sE2O3skbGBpT2tO6fzv9",FALSE,"Fearless",NA,23,"track","spotify:track:43sE2O3skbGBpT2tO6fzv9","https://open.spotify.com/track/43sE2O3skbGBpT2tO6fzv9","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.535,0.626,8,-3.895,1,0.0274,0.0717,0.00127,0.158,0.218,81.963,"5lg33MHs1BoUtJVClw8ZpI","https://api.spotify.com/v1/audio-analysis/5lg33MHs1BoUtJVClw8ZpI",4,1,353253,FALSE,"https://api.spotify.com/v1/tracks/5lg33MHs1BoUtJVClw8ZpI",FALSE,"Enchanted",NA,24,"track","spotify:track:5lg33MHs1BoUtJVClw8ZpI","https://open.spotify.com/track/5lg33MHs1BoUtJVClw8ZpI","reputation Stadium Tour Surprise Song Playlist","G#","major","G# major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.543,0.763,5,-4.206,1,0.0376,0.00418,0,0.111,0.234,96.006,"5PSOWHll3h3Vy226xSJk0M","https://api.spotify.com/v1/audio-analysis/5PSOWHll3h3Vy226xSJk0M",4,1,281053,FALSE,"https://api.spotify.com/v1/tracks/5PSOWHll3h3Vy226xSJk0M",FALSE,"Change",NA,25,"track","spotify:track:5PSOWHll3h3Vy226xSJk0M","https://open.spotify.com/track/5PSOWHll3h3Vy226xSJk0M","reputation Stadium Tour Surprise Song Playlist","F","major","F major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.61,0.56,0,-7.392,1,0.0279,0.469,0,0.087,0.228,159.837,"0V3SNHDka1JSCP71HAzpxw","https://api.spotify.com/v1/audio-analysis/0V3SNHDka1JSCP71HAzpxw",4,1,239346,FALSE,"https://api.spotify.com/v1/tracks/0V3SNHDka1JSCP71HAzpxw",FALSE,"Ours",NA,26,"track","spotify:track:0V3SNHDka1JSCP71HAzpxw","https://open.spotify.com/track/0V3SNHDka1JSCP71HAzpxw","reputation Stadium Tour Surprise Song Playlist","C","major","C major"
"Taylor Swift","06HL4z0CvFAxyc27GXpf02","1MPAXuTVL2Ej5x0JHiSPq8","album","2017-11-09",2017,"day",0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008,"0GmfiNHSgkKamYgQEMYOH3","https://api.spotify.com/v1/audio-analysis/0GmfiNHSgkKamYgQEMYOH3",4,1,235800,FALSE,"https://api.spotify.com/v1/tracks/0GmfiNHSgkKamYgQEMYOH3",FALSE,"Out Of The Woods",NA,27,"track","spotify:track:0GmfiNHSgkKamYgQEMYOH3","https://open.spotify.com/track/0GmfiNHSgkKamYgQEMYOH3","reputation Stadium Tour Surprise Song Playlist","G","major","G major"
