X1,X2
-3.4246942057393035,3.856714531986795
-3.6705500233685355,4.0192266438163795
-3.508981942806227,0.4650364001647391
-2.453220270589738,2.2273312978120723
-2.156953654464127,2.2740997625832273
0.6634018657177746,-0.3699380273979653
-3.8049271202602526,1.7728197558438754
-5.3001087784818175,3.7793031690571146
-2.3018335377035974,-0.08201530290508041
0.27950327674979825,1.1081724758209697
3.04054209550375,-3.3198853367363603
0.7578878837706539,-0.8993317942681731
-3.1458231443544618,1.1542145389229683
0.8559384732953075,-0.4201613236418979
-3.4915442007606288,1.7097063728266668
-0.9641796218646747,0.40685625386458457
0.9998497562238937,-0.2934680977805093
1.0291781015271317,-1.432538069132579
-3.2318160573598886,1.1201696952837257
-2.384779447910686,0.52777750288639
-3.1538893421390184,0.7063443962682802
1.408314280061968,-1.5342011496347994
-3.5085022548439913,1.6340331042694767
-2.2746363969462333,2.3588957777783714
-2.092765634403159,-0.7825997956955655
-3.1371832601961445,3.3823230967478137
2.2952371306026778,-2.798179758959029
-2.3443653351180123,2.331213800249958
1.3221249233044672,-1.6815985832353226
-2.5667496177499722,-0.22038720376842574
-2.841267351937029,2.5726623883056505
-3.0833219311499023,0.44963372772657767
-3.0182718752625144,2.909630276161382
1.6973534305032432,-1.2798304831379095
1.2489814427894776,-1.2557060444741142
1.1820049007945337,-0.8306967680209175
1.3945185764916126,-1.9139125262831038
-2.943705915035735,3.1601382898199364
0.7258939996748536,-0.5881437526431622
-3.703881252998979,2.0226110858115103
-4.51377049961055,2.5798496440411114
-2.961837609083513,1.028133794565328
-2.8039512086299103,2.4427440626176864
-3.2850543337006304,3.2880173354804136
0.677025181188106,0.07992006736177004
-2.5628436805961035,0.23005993172375114
0.16315469701159194,0.20927585833852907
-3.7965861245892265,1.3262870418038344
-2.759382029774515,2.444984673165186
-1.8027218326980896,0.9946230496097856
-1.738159356691808,1.5122812010702975
-2.9301055083537597,3.328326237224804
-3.1528927486641583,1.2634351850344379
-3.5825049551748314,1.1795003199640595
-3.6562077131924884,4.596779247425776
0.8827474656588821,-0.885678268110795
-2.892657641450408,0.6385350104499258
-3.6587368713912256,4.391884797170363
-2.123048810113033,1.8128020502790931
-3.40347649470578,3.236869047122355
-2.206506790529681,2.1018964428556717
-3.9220571353812934,1.8117980188723422
-2.3119538585545834,3.20206918197923
1.8546442673633226,-1.7409736301776615
-2.227285051395831,2.4872704688966083
-2.7806003356656084,2.9718559999985397
-3.113936575960734,0.818817954643665
1.0483598723723775,-0.53667632605988
-3.1220895722457835,3.036086328307293
-2.3489606778323955,2.8621926504891153
-2.6234315131411834,2.5509741367461287
-3.299883314274456,3.3165420840428568
-3.0211912191184607,3.299360955743541
1.6090692898816248,-1.929614463544562
-2.948745479678475,0.8259768817772376
-2.2008377270548114,2.5919890578036133
-2.5089255962630905,2.9686606899592243
-0.46457049072497364,1.3847692164269838
1.1634576652922657,-0.7256855769907458
-2.7806772826837998,2.9749063174562935
-3.0712950877559937,0.8423031749591905
-4.206669459690011,2.846305034875631
-2.273685969279478,1.7919605959431162
0.29049503009243227,0.15921282161382883
-3.4361839448862934,1.6484934557801139
0.9748728645581123,-0.9807537055203072
1.5414877911230294,-1.29654589869488
-3.3262630886385147,0.9651873705147039
-4.246256036712482,2.9497951626374994
-3.9050108652765334,2.166653503322482
2.5859715678269874,-3.538725852788645
-4.412528636098511,5.113247774465124
1.0888487797928732,-0.9793442892690064
0.5558484752765087,0.27141018868933253
-3.5496955020158323,3.770339880436991
-4.0397581849346995,4.444245354090105
1.537279867758082,-1.4440436114594493
-2.3317577327307477,2.7062557671613927
-2.3138705501014014,2.272351523172237
-4.463925445667639,3.029335928424857
0.8720609019272715,-0.5885035215671545
-1.8196382492986893,-0.5443160674039549
-3.902331245870817,1.761595847831814
-2.752199310882028,3.1225382573319087
-3.1281702691049293,0.325718337970958
0.45783279315545766,-0.5012039252347293
-3.0643963017546754,4.233828705703937
1.0759847444154038,-1.1636559651810825
-2.7775924563955905,0.1675066768680263
-2.56383489445239,2.3112877057008725
0.2356241693665669,0.025764008845973137
-3.9773443020910357,1.6240246296963667
-2.987494713576902,0.5610321010546497
-2.873170967626594,0.14334105751453152
0.04890657680941706,0.9468988462390623
-1.3056953216239777,0.9402567216630454
0.8243134585137704,-0.7025032378953142
-3.5428540358328404,4.544251488412398
-2.579573374941785,2.78303912449767
-4.447004783833637,2.9636433500790673
0.8669804773141314,-0.700783802353183
-3.9240299379665533,4.9176794468113645
0.6592676928302822,0.02912165701897691
-2.3455826133104396,0.08093177431435798
