"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
-0.589324582749312,-0.962855247224683,-0.409352999500839,-0.481656755790669,0.391219524016009,-0.261497002512843,0.84531083644212,-0.630942057108797,0.105108999132311,-1.11423120413924,0.819603688404321
-0.585161331845212,0.303280317187235,-0.754514057903551,1.47800051375531,-0.230235900885603,-1.62000579552659,2.30344678498103,-2.43009822936658,-0.908376653958816,0.54749871026628,0.352562878306962
-0.0401106179583971,0.726222302387124,-0.927826974258408,-0.988774492152378,-1.14050282616636,-0.636830232800116,1.88670649591769,-1.16758369878741,0.298880569886499,1.50933872707233,0.769915275518962
-1.55260912782029,-0.00679277273834745,0.680346846006912,-0.758141204898685,-1.18981688496213,-0.409760784842786,-1.16169164273568,-1.80318684168032,-0.201473545904897,-0.239717791755716,-1.85761008601474
-0.238883150069321,0.161020125319483,0.452826225613714,-1.20553898715985,-0.264308096072765,0.587101465156435,-0.335471963279764,-2.39297943961871,-0.826876699750467,1.14806955595013,-0.900304119340607
-0.54424004214329,1.24171979770255,0.87716701642046,0.623493569170168,-0.330724103829594,-0.995422269936214,0.993384937833232,-0.467523332263203,-1.89811616739487,1.32779041286624,0.861920422158075
-0.867230426055214,0.120758581968382,-0.394009447723191,-0.277180979981867,1.14953440478758,-0.166903140476028,0.882615309683448,2.44234338738571,-1.05644387817126,-0.526586028770553,-0.211673385599811
0.884180636514559,0.0208444591183092,-1.33398001465756,0.604321220829741,0.619976245244779,0.732639321146162,-0.509767033372673,-0.195950374469032,-0.44643414449416,-0.772967045759088,-0.694049883473168
-0.845078320233882,0.911462019343696,1.29564370128912,-0.79496120804387,-0.723757155433751,-0.467613278890205,1.74023567036348,0.389312807583674,1.21692001981973,1.20238002596489,0.586553508251337
0.289484272000214,0.394354177634045,-0.938067996308333,0.287462688232128,1.27458224298797,0.216883671309265,0.383443897038351,-0.56234386381339,1.7674592316757,-1.85940439935794,0.601133403026672
0.0886466791919092,-0.00345049710486114,-0.784233355328865,0.356424188587556,1.45331336146085,1.27982931364929,0.202594701823074,-1.12109046429093,-0.976734270886347,-0.136393665878555,-0.63982566595473
0.325751401976805,-0.312700778925906,-0.640607102631557,-1.70559153163327,0.503223052300874,-0.667439200461501,0.475060352513959,1.14524439941565,0.215416560576837,0.682942889379888,-0.849429190060085
1.27739277961914,2.37177199508189,-0.520435827252726,-1.08517338140449,1.01005918692568,-0.161784769069283,0.141506671374555,-0.956275147270097,1.59695804288265,0.9230429219508,1.85406627601112
2.13387283922318,-1.54483097311314,0.082642644922885,-0.198517841158641,-0.426311450263557,0.53890980783037,1.07070312484745,-0.0213073496021639,-0.74138811722198,1.58033154206948,0.743032643085486
0.901069295735543,1.60221221941095,-0.644016990372575,0.137337898582978,0.641826587683566,-1.99678906062423,-0.264107149380412,-0.912135722946477,0.0533283252356287,1.67122993935233,1.69836452134289
0.873408436121777,0.920268287055149,0.336295930022623,-0.557425825935725,-0.120563938192694,-0.788245692814254,-0.155478517516689,0.882374044551175,-2.11713173444098,0.680546054360844,-0.323129277001937
-0.61601909990893,0.0138399278747005,0.322991254811067,0.231691171678839,-0.737839839655737,0.117401746765357,0.0158170527250061,0.480260021761004,0.330778497933727,-1.40006737353473,1.14725198272834
0.286406058206798,1.16337236099494,-2.15191636653942,0.665844702829443,0.446344747483891,0.0994054745362095,1.13382136736309,0.175377090188429,1.34307494510398,1.84098899476398,0.397400059167298
-0.454651976899316,1.70299083739759,0.639932525275414,-1.0331063830368,-1.9675307462747,1.41667628861397,-1.38796997010021,0.91207745791442,0.0829102154258872,0.262182821237416,1.46613489844044
0.623333682847945,-2.40365986759984,-0.258488730251751,-0.285103807276676,-0.564811534828844,-0.379450876393513,0.0838026640499684,-0.867662919916077,-1.42821220596723,0.0538381962325473,-0.876968756756147
0.492132756889253,0.0240421778994685,-1.18710340364513,0.191550703016618,-0.311648407045092,-0.323665900900144,-0.600232237184951,-0.386247698592077,0.079177885416647,-0.0441594846030464,0.946064070686232
0.274848657867758,0.868305441274783,-0.699589500588363,-1.84379042934352,-1.50264867891485,0.812812092689616,-0.495697132483646,1.63204380409293,-0.630807681583191,-0.94148131364038,-0.519054983784174
0.363345568906193,0.335846655714645,0.264260522590062,-0.336537152002839,-0.659059505110248,-0.706471350443169,0.435164415388591,-1.77384054686379,0.591329796422113,-2.13039951083542,-0.0362127197637119
0.434086525614829,3.2859698579437,0.0117494337305562,0.617623772814594,0.342722690393677,-0.0783983243227022,-0.898893828761707,-0.0506487298385196,-0.250170764073503,1.52462749383847,-1.50061010312424
1.39249637458002,0.0398896021927361,0.983352539111645,-0.596822264261348,0.76882095123805,0.346685328745734,-0.716680000095236,0.725361976212579,0.0898113525189974,1.53291161337553,-2.4446254378293
-0.18521601193837,0.39168060869281,0.557001324997221,-1.85759969486633,0.928714230866609,1.33999313425489,-0.184619725325541,-1.08442063303239,1.06231855765467,-0.815981149416342,-0.513987834498919
0.324379656087122,-0.749266202119485,-0.653267518157057,0.02283299252055,0.642736923595149,-2.07713404325597,0.837306874567982,1.91129981968903,0.321593885208006,-2.32602711744911,0.297282789145123
0.189086881810577,0.811209722981318,-2.65313501538611,0.907107146766842,0.233246792486291,0.871203763980607,1.174445717683,0.420806072172514,0.594411692986043,1.56831801673934,0.923071680178798
-0.337680715073412,0.483658826335215,-0.217244334533904,-0.0165620422700688,0.725524451494493,-2.18427725238371,-0.0282258805797256,0.446209838894542,-0.539351094289999,-0.441674910691955,-1.28142396621871
-1.69142866518278,-0.973432696650828,0.0909646568412532,-0.400646843057184,0.0147359083241752,-0.0665438221686614,1.52277617607236,0.665164169925671,-0.578357961315197,0.0750983785741463,0.626152257359531
-1.26162507097896,0.620953779644663,2.09130738553218,0.798253956300155,-1.06872487570111,2.34273170899522,0.869885085597055,0.130095019470126,-0.516106303340847,-0.581074637658417,0.874780816736087
1.92239939211256,2.24721962514873,-0.29003802554391,0.247129584511787,-1.08232062815165,-0.124482462733976,-0.975037226504588,-0.990817078975148,0.0633974520106048,0.057329940596688,-1.11663844241785
